FrameIndex,Block,Trial,Time,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftGazeDirX,LeftGazeDirY,LeftGazeDirZ,LeftConf,RightGazeDirX,RightGazeDirY,RightGazeDirZ,RightConf,GazeRawX,GazeRawY,GazeCorrX,GazeCorrY,IsBlink
7385,2,6,79.6941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7386,2,6,79.6958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7387,2,6,79.6976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7388,2,6,79.6992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7389,2,6,79.7012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7390,2,6,79.7037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7391,2,6,79.7061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7392,2,6,79.7090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7393,2,6,79.7111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7394,2,6,79.7136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7395,2,6,79.7161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7396,2,6,79.7189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7397,2,6,79.7211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7398,2,6,79.7242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7399,2,6,79.7260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7400,2,6,79.7285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7401,2,6,79.7311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7402,2,6,79.7335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7403,2,6,79.7420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7404,2,6,79.7440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7405,2,6,79.7456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7406,2,6,79.7470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7407,2,6,79.7485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7408,2,6,79.7519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7409,2,6,79.7535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7410,2,6,79.7559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7411,2,6,79.7584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7412,2,6,79.7609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7413,2,6,79.7636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7414,2,6,79.7658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7415,2,6,79.7684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7416,2,6,79.7711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7417,2,6,79.7733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7418,2,6,79.7758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7419,2,6,79.7781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7420,2,6,79.7813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7421,2,6,79.7831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7422,2,6,79.7856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7423,2,6,79.7884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7424,2,6,79.7963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7425,2,6,79.7982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7426,2,6,79.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7427,2,6,79.8015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7428,2,6,79.8032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7429,2,6,79.8066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7430,2,6,79.8081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7431,2,6,79.8102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7432,2,6,79.8126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7433,2,6,79.8150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7434,2,6,79.8181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7435,2,6,79.8202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7436,2,6,79.8225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7437,2,6,79.8259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7438,2,6,79.8282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7439,2,6,79.8308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7440,2,6,79.8334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7441,2,6,79.8359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7442,2,6,79.8381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7443,2,6,79.8406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7444,2,6,79.8432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7445,2,6,79.8457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7446,2,6,79.8482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7447,2,6,79.8508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7448,2,6,79.8532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7449,2,6,79.8556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7450,2,6,79.8582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7451,2,6,79.8605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7452,2,6,79.8630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7453,2,6,79.8664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7454,2,6,79.8679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7455,2,6,79.8705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7456,2,6,79.8731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7457,2,6,79.8755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7458,2,6,79.8782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7459,2,6,79.8808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7460,2,6,79.8830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7461,2,6,79.8855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7462,2,6,79.8932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7463,2,6,79.8993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7464,2,6,79.9011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7465,2,6,79.9029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7466,2,6,79.9044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7467,2,6,79.9059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7468,2,6,79.9096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7469,2,6,79.9113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7470,2,6,79.9131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7471,2,6,79.9157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7472,2,6,79.9182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7473,2,6,79.9212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7474,2,6,79.9230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7475,2,6,79.9256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7476,2,6,79.9282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7477,2,6,79.9306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7478,2,6,79.9330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7479,2,6,79.9356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7480,2,6,79.9381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7481,2,6,79.9406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7482,2,6,79.9432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7483,2,6,79.9456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7484,2,6,79.9480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7485,2,6,79.9510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7486,2,6,79.9529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7487,2,6,79.9556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7488,2,6,79.9580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7489,2,6,79.9604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7490,2,6,79.9631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7491,2,6,79.9654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7492,2,6,79.9679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7493,2,6,79.9704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7494,2,6,79.9731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7495,2,6,79.9753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7496,2,6,79.9778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7497,2,6,79.9803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7498,2,6,79.9828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7499,2,6,79.9855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7500,2,6,79.9880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7501,2,6,79.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7502,2,6,79.9929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7503,2,6,79.9954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7504,2,6,79.9982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7505,2,6,80.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7506,2,6,80.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7507,2,6,80.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7508,2,6,80.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7509,2,6,80.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7510,2,6,80.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7511,2,6,80.0191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
7512,2,6,80.0216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,1.0000,0.000,0.0000,0.0000,-0.5761,0.0613,1
